co,no,no2,o3,so2,pm2_5,pm10,nh3,timestamp,city
1682.28,0.08,42.16,13.41,7.63,162.97,201.8,23.31,2023-11-28 18:00:00 UTC,Champaran
1628.88,0.04,37.01,15.02,5.72,167.71,202.37,18.75,2023-11-28 19:00:00 UTC,Champaran
1602.17,0.08,32.9,12.34,4.47,171.32,204.13,15.83,2023-11-28 20:00:00 UTC,Champaran
1615.52,0.19,30.85,8.31,3.76,172.83,204.24,14.19,2023-11-28 21:00:00 UTC,Champaran
1642.23,0.52,30.16,4.34,3.46,172.43,204.3,13.43,2023-11-28 22:00:00 UTC,Champaran
1682.28,1.19,29.13,1.7,3.22,172.46,204.8,12.29,2023-11-28 23:00:00 UTC,Champaran
1708.98,2.37,27.42,0.51,3.13,176,207.42,11.15,2023-11-29 00:00:00 UTC,Champaran
1789.09,4.53,26.05,0.13,3.55,181.48,213.39,10.89,2023-11-29 01:00:00 UTC,Champaran
1922.61,8.83,24.33,1.14,5.01,188.26,224.37,12.67,2023-11-29 02:00:00 UTC,Champaran
2029.42,13.75,21.93,8.05,6.5,196,234.93,15.45,2023-11-29 03:00:00 UTC,Champaran
1735.69,5.98,22.96,43.63,10.73,187.53,218.12,17.23,2023-11-29 04:00:00 UTC,Champaran
1615.52,3.13,19.71,91.55,13.11,194.22,223.18,18.75,2023-11-29 05:00:00 UTC,Champaran
1522.06,1.42,14.22,151.63,15.14,209.87,237.2,20.01,2023-11-29 06:00:00 UTC,Champaran
781.06,0.38,4.28,153.06,10.61,99.45,110.67,10.64,2023-11-29 07:00:00 UTC,Champaran
620.84,0.25,3.13,148.77,8.11,77.55,85.84,8.74,2023-11-29 08:00:00 UTC,Champaran
600.81,0.23,3.64,150.2,8.11,76.68,84.72,8.87,2023-11-29 09:00:00 UTC,Champaran
680.92,0.39,9.85,128.75,8.82,82.55,94.54,14.95,2023-11-29 10:00:00 UTC,Champaran
841.14,0.21,20.39,95.84,9.78,93.26,111.65,24.07,2023-11-29 11:00:00 UTC,Champaran
988.01,0,29.47,67.23,10.73,100.75,124.49,31.66,2023-11-29 12:00:00 UTC,Champaran
1134.87,0,37.01,45.78,11.68,108.72,137.81,38.5,2023-11-29 13:00:00 UTC,Champaran
1281.74,0.01,40.1,30.76,11.32,120.28,154.94,39.01,2023-11-29 14:00:00 UTC,Champaran
1455.31,0.03,41.47,21.46,10.49,136.56,176.33,35.46,2023-11-29 15:00:00 UTC,Champaran
1628.88,0.1,43.18,15.02,9.42,159.9,203.86,29.39,2023-11-29 16:00:00 UTC,Champaran
1789.09,0.38,45.24,8.49,8.82,181.55,229.71,25.33,2023-11-29 17:00:00 UTC,Champaran
1869.2,0.95,45.24,3.71,7.99,192.74,242.76,25.08,2023-11-29 18:00:00 UTC,Champaran
1869.2,1.45,42.84,1.65,6.97,193.73,242.34,26.6,2023-11-29 19:00:00 UTC,Champaran
1869.2,1.77,39.76,0.87,6.02,188.69,236.82,25.33,2023-11-29 20:00:00 UTC,Champaran
1842.5,2.07,37.36,0.52,5.25,180.25,227.92,22.8,2023-11-29 21:00:00 UTC,Champaran
1842.5,2.24,34.62,0.42,5.36,168.55,215.75,26.85,2023-11-29 22:00:00 UTC,Champaran
1815.8,2.46,32.9,0.36,6.85,159.19,205.94,39.52,2023-11-29 23:00:00 UTC,Champaran
1789.09,3.05,32.56,0.24,8.7,153.28,199.12,52.18,2023-11-30 00:00:00 UTC,Champaran
1842.5,7.26,34.96,21.99,12.28,148.56,194.47,42.05,2023-11-30 04:00:00 UTC,Champaran
1869.2,5.53,34.27,44.35,12.4,160.16,206.98,37.49,2023-11-30 05:00:00 UTC,Champaran
1922.61,3.58,32.22,80.11,12.64,182.55,230.75,36.48,2023-11-30 06:00:00 UTC,Champaran
1695.63,1.75,23.31,118.73,13.59,178.43,218.26,30.15,2023-11-30 07:00:00 UTC,Champaran
1482.01,0.95,17.31,140.19,14.54,168.6,201.01,26.35,2023-11-30 08:00:00 UTC,Champaran
1388.55,0.61,15.08,147.34,15.02,161.43,191.32,25.59,2023-11-30 09:00:00 UTC,Champaran
1255.04,0.22,15.59,127.32,14.42,139.41,166.08,24.07,2023-11-30 10:00:00 UTC,Champaran
1134.87,0.05,18.34,97.27,12.87,118.9,143.23,23.56,2023-11-30 11:00:00 UTC,Champaran
1068.12,0,21.08,76.53,11.44,107.85,130.26,23.81,2023-11-30 12:00:00 UTC,Champaran
1068.12,0,22.96,65.8,10.85,109.46,131.8,25.08,2023-11-30 13:00:00 UTC,Champaran
1108.17,0,23.31,60.08,11.21,115.81,139.06,25.84,2023-11-30 14:00:00 UTC,Champaran
1214.98,0,23.31,58.65,12.76,138.89,163.54,24.83,2023-11-30 15:00:00 UTC,Champaran
1401.9,0,25.7,52.93,12.52,180.74,208.63,23.05,2023-11-30 16:00:00 UTC,Champaran
1615.52,0,29.82,38.62,9.78,217.69,249.51,18.49,2023-11-30 17:00:00 UTC,Champaran
1735.69,0.01,30.85,28.61,7.33,242.06,274.79,14.57,2023-11-30 18:00:00 UTC,Champaran
1762.39,0.01,28.79,23.25,5.48,253.87,284.72,13.05,2023-11-30 19:00:00 UTC,Champaran
1735.69,0.02,25.7,20.74,4.53,254.62,282.88,11.91,2023-11-30 20:00:00 UTC,Champaran
1708.98,0.03,23.31,18.06,3.93,250.32,276.48,11.02,2023-11-30 21:00:00 UTC,Champaran
1708.98,0.06,22.62,13.95,3.52,245.12,270.82,10.77,2023-11-30 22:00:00 UTC,Champaran
1708.98,0.15,22.96,9.48,3.34,238.41,264.84,11.4,2023-11-30 23:00:00 UTC,Champaran
1708.98,0.36,22.96,6.44,3.55,236.02,263.42,12.41,2023-12-01 00:00:00 UTC,Champaran
1735.69,0.83,23.65,4.43,4.35,238.12,268.12,13.05,2023-12-01 01:00:00 UTC,Champaran
1842.5,2.37,25.02,4.52,6.26,245.63,280.79,13.81,2023-12-01 02:00:00 UTC,Champaran
1869.2,4.86,23.99,17.52,8.7,258.33,295.84,15.07,2023-12-01 03:00:00 UTC,Champaran
1668.93,2.91,19.36,65.09,12.52,263.55,294.56,15.33,2023-12-01 04:00:00 UTC,Champaran
1548.77,1.96,15.59,108.72,13.71,268.3,296.26,16.97,2023-12-01 05:00:00 UTC,Champaran
1441.96,1.13,11.48,153.06,15.02,271.58,296.51,17.73,2023-12-01 06:00:00 UTC,Champaran
794.41,0.36,3.98,144.48,7.87,121.34,130.8,9.75,2023-12-01 07:00:00 UTC,Champaran
667.57,0.28,3.3,134.47,5.78,86.11,93.08,8.61,2023-12-01 08:00:00 UTC,Champaran
647.54,0.27,3.68,130.18,5.42,79.16,85.89,8.74,2023-12-01 09:00:00 UTC,Champaran
727.65,0.4,8.65,111.58,6.2,84.07,93.95,13.55,2023-12-01 10:00:00 UTC,Champaran
854.49,0.18,16.45,85.12,6.91,93.22,107.76,19.76,2023-12-01 11:00:00 UTC,Champaran
988.01,0,22.96,66.52,7.33,106.03,124.75,24.07,2023-12-01 12:00:00 UTC,Champaran
1148.22,0,29.13,55.79,8.11,127.28,150.91,25.33,2023-12-01 13:00:00 UTC,Champaran
1308.44,0,31.19,52.21,8.94,153.79,181.16,21.53,2023-12-01 14:00:00 UTC,Champaran
1415.25,0,29.47,55.79,9.78,179.98,208.06,16.09,2023-12-01 15:00:00 UTC,Champaran
1522.06,0,27.76,58.65,10.01,207.86,235.93,11.91,2023-12-01 16:00:00 UTC,Champaran
1682.28,0,30.16,46.49,8.46,230.91,262.22,10.39,2023-12-01 17:00:00 UTC,Champaran
1789.09,0,31.53,35.05,6.68,244.3,277,10.39,2023-12-01 18:00:00 UTC,Champaran
1815.8,0,30.5,26.46,4.95,247.7,279,10.64,2023-12-01 19:00:00 UTC,Champaran
1815.8,0.01,28.45,21.1,3.81,249.14,278.58,9.88,2023-12-01 20:00:00 UTC,Champaran
1815.8,0.02,26.73,16.45,3.28,246.8,275.32,9.12,2023-12-01 21:00:00 UTC,Champaran
1789.09,0.04,25.02,12.87,3.04,238.98,265.87,8.74,2023-12-01 22:00:00 UTC,Champaran
1789.09,0.1,24.33,9.12,2.95,228.56,253.81,8.49,2023-12-01 23:00:00 UTC,Champaran
1815.8,0.25,24.68,5.9,2.95,220.78,244.87,8.36,2023-12-02 00:00:00 UTC,Champaran
1815.8,0.68,25.36,3.22,3.13,212.21,236.77,8.36,2023-12-02 01:00:00 UTC,Champaran
1842.5,2.54,23.99,3.31,3.87,205.48,232.37,9.5,2023-12-02 02:00:00 UTC,Champaran
1842.5,6.87,19.19,13.05,4.89,203.83,232.83,11.91,2023-12-02 03:00:00 UTC,Champaran
1762.39,5.76,18.34,37.91,6.2,204.89,232.97,14.82,2023-12-02 04:00:00 UTC,Champaran
1642.23,2.93,15.77,82.25,7.51,209.12,234.64,17.48,2023-12-02 05:00:00 UTC,Champaran
1508.71,1.26,10.97,135.9,8.82,219.2,241.94,18.49,2023-12-02 06:00:00 UTC,Champaran
834.47,0.34,3.51,144.48,5.9,109.93,120.08,10.77,2023-12-02 07:00:00 UTC,Champaran
720.98,0.24,2.74,143.05,4.89,94.04,102.2,9.75,2023-12-02 08:00:00 UTC,Champaran
720.98,0.21,3.08,144.48,4.77,97.27,105.19,10.39,2023-12-02 09:00:00 UTC,Champaran
774.38,0.21,5.36,135.9,5.3,105.49,114.22,12.79,2023-12-02 10:00:00 UTC,Champaran
841.14,0.09,8.91,120.16,5.84,113.47,123.6,15.83,2023-12-02 11:00:00 UTC,Champaran
921.25,0,12.34,105.86,6.38,121.98,133.49,18.75,2023-12-02 12:00:00 UTC,Champaran
1001.36,0,16.28,94.41,6.97,130.57,144.28,22.29,2023-12-02 13:00:00 UTC,Champaran
1094.82,0,19.19,79.39,7.27,137.55,154.17,25.08,2023-12-02 14:00:00 UTC,Champaran
1174.93,0,21.08,66.52,7.21,142.46,161.86,24.57,2023-12-02 15:00:00 UTC,Champaran
1241.68,0,22.62,52.93,6.56,145.1,167.3,20.77,2023-12-02 16:00:00 UTC,Champaran
1321.79,0,24.68,38.27,5.66,148.57,173.79,17.23,2023-12-02 17:00:00 UTC,Champaran
1375.2,0.01,26.39,25.75,4.65,150.11,176.72,14.82,2023-12-02 18:00:00 UTC,Champaran
1401.9,0.04,26.73,16.99,3.67,148.77,174.93,13.81,2023-12-02 19:00:00 UTC,Champaran
1415.25,0.13,26.73,10.28,3.19,145.56,172.42,13.93,2023-12-02 20:00:00 UTC,Champaran
1441.96,0.37,27.08,5.28,2.92,141.04,168.85,14.69,2023-12-02 21:00:00 UTC,Champaran
1441.96,0.89,26.05,2.03,2.68,133.55,162.52,14.69,2023-12-02 22:00:00 UTC,Champaran
1415.25,1.7,24.33,0.67,2.41,127.19,156.4,13.05,2023-12-02 23:00:00 UTC,Champaran
1415.25,2.68,22.28,0.22,2.26,124.4,152.92,11.53,2023-12-03 00:00:00 UTC,Champaran
1428.6,4.25,20.73,0.06,2.5,123.51,152.26,10.64,2023-12-03 01:00:00 UTC,Champaran
1495.36,8.16,18.34,1.37,3.52,126.98,158.29,11.27,2023-12-03 02:00:00 UTC,Champaran
1588.82,13.63,14.39,7.33,4.47,135.34,168.06,13.3,2023-12-03 03:00:00 UTC,Champaran
1401.9,7.26,15.94,32.19,6.14,129.3,154.37,16.72,2023-12-03 04:00:00 UTC,Champaran
1281.74,3.58,14.39,70.81,7.27,132,154.75,18.75,2023-12-03 05:00:00 UTC,Champaran
1214.98,1.65,11.14,117.3,8.11,148.87,170.23,19.51,2023-12-03 06:00:00 UTC,Champaran
894.55,0.58,5.36,145.91,8.11,110.14,123.86,14.95,2023-12-03 07:00:00 UTC,Champaran
747.68,0.39,4.16,148.77,7.63,90.34,100.94,13.05,2023-12-03 08:00:00 UTC,Champaran
700.95,0.36,4.63,151.63,8.34,86.35,96.38,13.17,2023-12-03 09:00:00 UTC,Champaran
720.98,0.44,7.88,135.9,8.7,86.77,98.09,15.96,2023-12-03 10:00:00 UTC,Champaran
794.41,0.26,13.88,107.29,8.46,89.21,102.96,20.52,2023-12-03 11:00:00 UTC,Champaran
881.2,0,20.05,82.97,8.11,92.91,109.21,24.32,2023-12-03 12:00:00 UTC,Champaran
988.01,0,25.7,63.66,7.87,98.29,118.07,28.63,2023-12-03 13:00:00 UTC,Champaran
1094.82,0,29.13,47.92,7.75,104.59,129.26,32.42,2023-12-03 14:00:00 UTC,Champaran
1201.63,0,30.85,36.12,7.75,110.38,139.24,35.46,2023-12-03 15:00:00 UTC,Champaran
1268.39,0.01,31.53,27.18,7.39,116.06,148.41,33.94,2023-12-03 16:00:00 UTC,Champaran
1361.85,0.04,32.56,19.31,7.15,122.25,157.86,32.17,2023-12-03 17:00:00 UTC,Champaran
1441.96,0.14,33.59,11.98,6.56,129.47,167.41,31.41,2023-12-03 18:00:00 UTC,Champaran
1495.36,0.31,34.27,7.24,6.91,136.49,175.35,40.53,2023-12-03 19:00:00 UTC,Champaran
1548.77,0.57,36.33,4.29,8.7,144.27,184.53,55.22,2023-12-03 20:00:00 UTC,Champaran
2109.53,10.73,29.47,29.68,12.16,224.56,286.31,33.44,2023-12-04 04:00:00 UTC,Champaran
1976.01,5.09,26.39,73.67,12.87,240.25,295.56,23.56,2023-12-04 05:00:00 UTC,Champaran
1869.2,2.15,19.88,138.76,15.5,268.41,317.3,20.77,2023-12-04 06:00:00 UTC,Champaran
1361.85,0.64,9.25,197.41,20.5,238.15,268.32,15.2,2023-12-04 07:00:00 UTC,Champaran
1161.58,0.34,6.25,211.72,20.27,220.47,244.38,14.31,2023-12-04 08:00:00 UTC,Champaran
1121.52,0.23,6.25,220.3,21.22,217.14,239.67,14.95,2023-12-04 09:00:00 UTC,Champaran
1228.33,0.27,12.34,191.69,19.79,228.45,255.37,21.53,2023-12-04 10:00:00 UTC,Champaran
1482.01,0.12,22.96,157.36,18.6,261.84,297.76,32.42,2023-12-04 11:00:00 UTC,Champaran
1708.98,0,32.22,131.61,19.31,289.43,332.73,45.09,2023-12-04 12:00:00 UTC,Champaran
1842.5,0,37.7,105.86,19.31,292.04,341.32,53.2,2023-12-04 13:00:00 UTC,Champaran
1895.9,0,37.36,76.53,16.21,277.84,330.76,50.66,2023-12-04 14:00:00 UTC,Champaran
1842.5,0,35.3,50.78,12.28,242.37,294.29,41.04,2023-12-04 15:00:00 UTC,Champaran
1735.69,0,33.93,31.83,9.18,199.59,247.76,31.16,2023-12-04 16:00:00 UTC,Champaran
1602.17,0.02,32.9,21.46,7.63,162.85,206.82,28.37,2023-12-04 17:00:00 UTC,Champaran
1428.6,0.04,30.85,16.45,6.32,127.21,165.13,27.36,2023-12-04 18:00:00 UTC,Champaran
1255.04,0.06,28.1,13.41,5.13,98.34,128.82,26.85,2023-12-04 19:00:00 UTC,Champaran
1188.28,0.12,26.73,10.01,4.53,84.37,110.88,28.63,2023-12-04 20:00:00 UTC,Champaran
1148.22,0.2,25.36,7.69,4.35,76.08,100,31.41,2023-12-04 21:00:00 UTC,Champaran
1108.17,0.25,23.31,6.79,4.35,68.51,90.54,33.44,2023-12-04 22:00:00 UTC,Champaran
1041.41,0.2,20.73,7.78,4.23,60.86,80.53,32.17,2023-12-04 23:00:00 UTC,Champaran
974.66,0.1,18.16,10.91,4.29,53.4,70.48,29.89,2023-12-05 00:00:00 UTC,Champaran
921.25,0.07,16.96,14.66,4.77,47.89,63.79,27.36,2023-12-05 01:00:00 UTC,Champaran
934.6,0.23,19.02,14.31,5.84,46.48,64.45,26.6,2023-12-05 02:00:00 UTC,Champaran
947.95,1.51,20.22,14.84,6.68,45.64,65.71,26.85,2023-12-05 03:00:00 UTC,Champaran
974.66,3.44,18.85,19.31,7.39,44.55,66.48,27.36,2023-12-05 04:00:00 UTC,Champaran
1001.36,4.19,18.68,25.03,8.11,45.67,69.93,27.87,2023-12-05 05:00:00 UTC,Champaran
1014.71,3.91,18.68,35.76,8.94,48.95,74.62,28.12,2023-12-05 06:00:00 UTC,Champaran
894.55,2.26,15.42,63.66,11.21,45.84,64.76,23.81,2023-12-05 07:00:00 UTC,Champaran
834.47,1.51,13.88,85.12,12.99,47.22,63.34,21.53,2023-12-05 08:00:00 UTC,Champaran
774.38,1.16,13.37,95.84,14.42,45.3,58.76,18.24,2023-12-05 09:00:00 UTC,Champaran
707.63,0.7,13.19,95.84,13.59,39.8,50.7,15.33,2023-12-05 10:00:00 UTC,Champaran
680.92,0.18,14.57,84.4,11.68,36.11,46.31,15.2,2023-12-05 11:00:00 UTC,Champaran
687.6,0,16.45,72.96,10.61,35.16,45.94,16.97,2023-12-05 12:00:00 UTC,Champaran
787.73,0,22.96,56.51,10.25,39.86,54.83,22.55,2023-12-05 13:00:00 UTC,Champaran
961.3,0,29.82,37.55,10.49,48.59,71.46,29.13,2023-12-05 14:00:00 UTC,Champaran
1134.87,0.02,33.59,23.96,10.61,58.87,91.05,34.45,2023-12-05 15:00:00 UTC,Champaran
1335.14,0.14,36.33,13.95,10.37,72.61,114.1,38,2023-12-05 16:00:00 UTC,Champaran
1575.47,0.61,38.73,6.35,9.42,92.14,144.35,38.5,2023-12-05 17:00:00 UTC,Champaran
1842.5,1.96,40.78,1.52,7.63,117.39,177.98,32.17,2023-12-05 18:00:00 UTC,Champaran
2029.42,3.58,41.47,0.19,5.78,139.64,203.98,24.57,2023-12-05 19:00:00 UTC,Champaran
2136.23,5.09,41.81,0.02,5.6,156.01,223.17,24.83,2023-12-05 20:00:00 UTC,Champaran
2216.34,6.76,42.5,0,6.79,169.32,239.31,31.66,2023-12-05 21:00:00 UTC,Champaran
2296.45,8.16,43.53,0,7.87,182.99,253.96,35.46,2023-12-05 22:00:00 UTC,Champaran
2349.85,8.94,42.84,0,6.97,197.14,266.3,26.35,2023-12-05 23:00:00 UTC,Champaran
2403.26,9.39,41.13,0,6.14,210.58,274.22,18.49,2023-12-06 00:00:00 UTC,Champaran
2349.85,7.49,40.1,0.01,6.5,218.67,272.18,12.29,2023-12-06 01:00:00 UTC,Champaran
2403.26,8.16,37.01,0.73,6.68,238.54,290.75,10.01,2023-12-06 02:00:00 UTC,Champaran
2456.67,10.51,33.59,5.36,7.33,254.04,308.17,10.89,2023-12-06 03:00:00 UTC,Champaran
2376.56,9.95,34.96,15.02,9.89,251.92,304.72,12.92,2023-12-06 04:00:00 UTC,Champaran
2296.45,7.1,37.36,32.54,12.64,254.54,306.48,15.2,2023-12-06 05:00:00 UTC,Champaran
2216.34,3.91,35.64,65.8,15.02,267.03,317.62,16.09,2023-12-06 06:00:00 UTC,Champaran
1308.44,1.02,16.96,113.01,17.4,189.95,215.13,7.35,2023-12-06 07:00:00 UTC,Champaran
988.01,0.54,11.65,128.75,17.88,143.79,160.69,6.4,2023-12-06 08:00:00 UTC,Champaran
907.9,0.45,12.17,133.04,20.5,130.05,145.29,6.78,2023-12-06 09:00:00 UTC,Champaran
894.55,0.32,16.11,121.59,21.93,126.31,142.48,9.37,2023-12-06 10:00:00 UTC,Champaran
934.6,0.11,21.59,97.27,20.03,122.13,139.87,13.3,2023-12-06 11:00:00 UTC,Champaran
974.66,0,25.02,72.24,15.26,112.37,130.24,16.47,2023-12-06 12:00:00 UTC,Champaran
1081.47,0,28.1,52.93,11.21,112.19,132.08,18.75,2023-12-06 13:00:00 UTC,Champaran
1241.68,0,31.53,38.62,10.13,126.12,151.1,18.49,2023-12-06 14:00:00 UTC,Champaran
1415.25,0,34.96,28.25,10.49,144.82,173.75,16.21,2023-12-06 15:00:00 UTC,Champaran
1602.17,0.04,39.07,18.42,10.01,165.63,198.5,14.44,2023-12-06 16:00:00 UTC,Champaran
1762.39,0.29,42.5,9.3,8.82,181.39,219.37,15.45,2023-12-06 17:00:00 UTC,Champaran
1895.9,0.95,43.87,3.44,7.99,192.48,233.25,18.49,2023-12-06 18:00:00 UTC,Champaran
1949.31,1.63,42.84,1.2,7.09,197.89,235.38,20.77,2023-12-06 19:00:00 UTC,Champaran
1976.01,1.87,40.44,0.63,5.9,199.13,231.92,17.99,2023-12-06 20:00:00 UTC,Champaran
1976.01,1.9,37.7,0.51,4.77,195.54,224.34,14.31,2023-12-06 21:00:00 UTC,Champaran
1922.61,1.72,33.93,0.62,3.93,189.26,215.47,12.41,2023-12-06 22:00:00 UTC,Champaran
1922.61,1.79,30.5,0.55,3.46,187.72,213.44,12.03,2023-12-06 23:00:00 UTC,Champaran
1949.31,2.4,28.1,0.3,3.34,192.22,218.87,12.41,2023-12-07 00:00:00 UTC,Champaran
2002.72,3.91,26.05,0.11,3.7,199.19,228.63,12.41,2023-12-07 01:00:00 UTC,Champaran
2082.82,6.87,24.33,0.21,4.77,206.02,238.7,11.53,2023-12-07 02:00:00 UTC,Champaran
2082.82,8.49,23.31,1.68,5.48,204.68,236.42,10.26,2023-12-07 03:00:00 UTC,Champaran
1735.69,2.51,22.28,15.56,6.38,184.87,206.12,8.23,2023-12-07 04:00:00 UTC,Champaran
1508.71,1.34,17.65,35.05,6.97,170.26,187.31,8.23,2023-12-07 05:00:00 UTC,Champaran
1388.55,0.96,14.39,52.93,7.33,164.95,179.9,8.61,2023-12-07 06:00:00 UTC,Champaran
1308.44,0.64,12.34,71.53,7.63,164.71,177.82,8.87,2023-12-07 07:00:00 UTC,Champaran
1268.39,0.39,11.82,82.25,7.99,171.91,184.45,9.25,2023-12-07 08:00:00 UTC,Champaran
1295.09,0.28,13.71,82.25,8.58,185.62,198.88,9.37,2023-12-07 09:00:00 UTC,Champaran
1415.25,0.22,18.34,67.23,8.23,203.21,218.45,9.88,2023-12-07 10:00:00 UTC,Champaran
1588.82,0.06,25.02,47.21,7.27,217.05,235.77,10.64,2023-12-07 11:00:00 UTC,Champaran
1708.98,0.01,31.19,31.47,6.79,223.74,245.02,11.65,2023-12-07 12:00:00 UTC,Champaran
1815.8,0.06,36.33,20.38,6.79,225.11,249.88,12.67,2023-12-07 13:00:00 UTC,Champaran
1895.9,0.11,37.7,15.02,6.97,222.66,250.46,12.41,2023-12-07 14:00:00 UTC,Champaran
1895.9,0.12,37.01,13.05,6.91,215.39,244.82,11.53,2023-12-07 15:00:00 UTC,Champaran
1895.9,0.11,35.64,12.34,6.56,205.05,234.93,10.51,2023-12-07 16:00:00 UTC,Champaran
1842.5,0.09,33.59,12.87,6.08,195.49,224.66,9.25,2023-12-07 17:00:00 UTC,Champaran
1762.39,0.05,30.85,14.48,5.42,184.19,210.8,8.04,2023-12-07 18:00:00 UTC,Champaran
1668.93,0.02,27.76,15.74,4.59,174.36,197.23,7.09,2023-12-07 19:00:00 UTC,Champaran
1615.52,0.02,25.36,16.27,4.23,167.19,187.49,6.59,2023-12-07 20:00:00 UTC,Champaran
1562.12,0.01,23.31,17.7,4.41,162.11,180.09,6.21,2023-12-07 21:00:00 UTC,Champaran
1508.71,0.01,21.93,19.85,4.95,158.92,175.04,5.95,2023-12-07 22:00:00 UTC,Champaran
1482.01,0.01,21.25,20.74,5.25,156.3,171.51,5.89,2023-12-07 23:00:00 UTC,Champaran
1441.96,0.01,20.39,21.1,5.36,151.71,166.35,5.89,2023-12-08 00:00:00 UTC,Champaran
1401.9,0.02,20.05,21.28,6.02,147.03,161.68,6.02,2023-12-08 01:00:00 UTC,Champaran
1401.9,0.25,20.73,20.74,7.51,142.41,158.59,6.52,2023-12-08 02:00:00 UTC,Champaran
1361.85,1.98,19.02,25.75,9.3,136.09,152.73,7.35,2023-12-08 03:00:00 UTC,Champaran
1255.04,3.02,15.25,39.7,11.09,124.3,139.55,8.23,2023-12-08 04:00:00 UTC,Champaran
1174.93,2.51,12.68,62.23,11.92,124.89,139.32,9.63,2023-12-08 05:00:00 UTC,Champaran
1148.22,1.45,10.37,98.71,12.87,139.49,153.23,10.77,2023-12-08 06:00:00 UTC,Champaran
801.09,0.36,3.6,127.32,6.62,103.67,112.5,8.36,2023-12-08 07:00:00 UTC,Champaran
620.84,0.2,2.12,121.59,4.11,69.49,75.68,7.16,2023-12-08 08:00:00 UTC,Champaran
554.08,0.16,2.18,118.73,3.7,57.28,62.6,6.59,2023-12-08 09:00:00 UTC,Champaran
560.76,0.23,5.06,107.29,4.47,52.58,59,9.12,2023-12-08 10:00:00 UTC,Champaran
614.17,0.14,10.54,87.98,5.54,51.51,60.32,13.55,2023-12-08 11:00:00 UTC,Champaran
687.6,0,16.45,70.81,6.26,52.84,64.34,17.48,2023-12-08 12:00:00 UTC,Champaran
774.38,0,21.59,58.65,6.85,58.98,73.86,21.53,2023-12-08 13:00:00 UTC,Champaran
881.2,0,24.68,50.07,7.75,69.43,88.38,24.32,2023-12-08 14:00:00 UTC,Champaran
988.01,0,26.39,43.63,8.82,85.18,107.41,23.81,2023-12-08 15:00:00 UTC,Champaran
1068.12,0,27.08,39.34,9.42,101.52,125.64,21.03,2023-12-08 16:00:00 UTC,Champaran
1108.17,0,26.73,36.84,9.3,111.14,135.5,20.77,2023-12-08 17:00:00 UTC,Champaran
1081.47,0,25.02,36.48,8.46,109.53,131.79,21.53,2023-12-08 18:00:00 UTC,Champaran
1028.06,0,22.62,36.48,7.15,100.06,118.58,21.28,2023-12-08 19:00:00 UTC,Champaran
988.01,0,20.73,35.05,5.78,93.79,109.96,18.49,2023-12-08 20:00:00 UTC,Champaran
974.66,0,19.36,32.9,4.77,91.4,106.17,15.07,2023-12-08 21:00:00 UTC,Champaran
974.66,0,18.51,31.11,4.23,91.24,105.3,12.29,2023-12-08 22:00:00 UTC,Champaran
974.66,0,17.65,30.04,3.93,91.63,105,10.13,2023-12-08 23:00:00 UTC,Champaran
961.3,0,17.14,29.33,3.87,91.51,104.3,8.36,2023-12-09 00:00:00 UTC,Champaran
961.3,0.01,17.31,28.61,4.23,91.07,104.1,7.79,2023-12-09 01:00:00 UTC,Champaran
988.01,0.25,18.34,26.82,5.54,92.93,107.96,8.74,2023-12-09 02:00:00 UTC,Champaran
1001.36,2.32,16.79,30.76,7.39,96.63,113.3,10.26,2023-12-09 03:00:00 UTC,Champaran
1001.36,3.74,14.22,40.77,9.06,101.43,118.59,11.65,2023-12-09 04:00:00 UTC,Champaran
1014.71,3.63,13.54,55.79,9.89,110.32,128.43,13.55,2023-12-09 05:00:00 UTC,Champaran
1028.06,2.54,12.51,81.54,11.21,126.62,145.21,14.82,2023-12-09 06:00:00 UTC,Champaran
827.79,0.77,6.51,133.04,18.36,140.81,153.7,9.63,2023-12-09 07:00:00 UTC,Champaran
594.14,0.3,3.26,147.34,14.78,94.87,102.97,7.35,2023-12-09 08:00:00 UTC,Champaran
480.65,0.2,2.66,144.48,11.44,60.58,66.62,7.47,2023-12-09 09:00:00 UTC,Champaran
460.62,0.17,3.77,135.9,10.01,51.26,57.13,8.74,2023-12-09 10:00:00 UTC,Champaran
494,0.07,6.6,121.59,10.01,53.47,60.49,11.53,2023-12-09 11:00:00 UTC,Champaran
547.41,0,9.51,110.15,10.61,58.68,67.1,14.82,2023-12-09 12:00:00 UTC,Champaran
600.81,0,12.34,100.14,11.32,65.02,75.13,17.99,2023-12-09 13:00:00 UTC,Champaran
667.57,0,14.39,90.12,11.68,71.71,83.85,21.03,2023-12-09 14:00:00 UTC,Champaran
714.3,0,15.08,82.97,11.8,77.76,91.59,23.31,2023-12-09 15:00:00 UTC,Champaran
741,0,15.08,77.96,11.8,82.05,96.65,24.57,2023-12-09 16:00:00 UTC,Champaran
747.68,0,14.91,73.67,11.68,83.11,97.56,25.33,2023-12-09 17:00:00 UTC,Champaran
741,0,14.57,70.1,11.21,80.71,94.06,25.33,2023-12-09 18:00:00 UTC,Champaran
714.3,0,13.71,69.38,10.73,78.8,90.37,25.08,2023-12-09 19:00:00 UTC,Champaran
707.63,0,12.51,70.1,10.49,82.08,92.8,24.83,2023-12-09 20:00:00 UTC,Champaran
714.3,0,11.48,70.81,10.25,89,99.24,24.83,2023-12-09 21:00:00 UTC,Champaran
